  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9998E+01      9.0001E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9997E+01      9.0002E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5001E-03      8.9996E+01      9.0004E+01      1.0000E+00
      2.5002E-03      1.0000E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9992E+01      9.0006E+01      1.0000E+00
      2.5004E-03      1.0001E+00      1.0000E+00      1.0001E+00      2.5002E-03      8.9983E+01      9.0013E+01      1.0000E+00
      2.5008E-03      1.0001E+00      1.0000E+00      1.0002E+00      2.5004E-03      8.9970E+01      9.0024E+01      1.0000E+00
      2.5013E-03      1.0001E+00      1.0000E+00      1.0003E+00      2.5007E-03      8.9948E+01      9.0045E+01      1.0000E+00
      2.5025E-03      1.0003E+00      1.0000E+00      1.0007E+00      2.5013E-03      8.9897E+01      9.0088E+01      1.0000E+00
      2.5051E-03      1.0008E+00      1.0000E+00      1.0014E+00      2.5027E-03      8.9794E+01      9.0178E+01      1.0000E+00
      2.5104E-03      1.0020E+00      1.0000E+00      1.0031E+00      2.5053E-03      8.9576E+01      9.0368E+01      1.0000E+00
      2.5185E-03      1.0041E+00      1.0001E+00      1.0058E+00      2.5103E-03      8.9246E+01      9.0714E+01      1.0000E+00
      2.5241E-03      1.0069E+00      1.0002E+00      1.0109E+00      2.5117E-03      8.8956E+01      9.1170E+01      1.0000E+00
      2.5380E-03      1.0156E+00      1.0008E+00      1.0232E+00      2.5168E-03      8.8059E+01      9.2017E+01      1.0000E+00
      2.5271E-03      1.0256E+00      1.0018E+00      1.0492E+00      2.4780E-03      8.7986E+01      9.3035E+01      1.0000E+00
      2.4253E-03      1.0362E+00      1.0048E+00      1.0923E+00      2.3496E-03      8.6848E+01      9.2427E+01      1.0000E+00
      2.5193E-03      1.0883E+00      1.0151E+00      1.1657E+00      2.4126E-03      8.2431E+01      9.5672E+01      1.0000E+00
      1.9483E-03      1.3778E+00      1.3358E+00      1.6061E+00      1.0890E-03      6.9169E+01      1.3128E+02      1.0000E+00
      2.1976E-03      1.2900E+00      1.3071E+00      1.5296E+00      1.2536E-03      7.3756E+01      1.2970E+02      1.0000E+00
      2.7569E-03      1.1195E+00      1.0237E+00      1.1774E+00      2.5622E-03      8.0274E+01      9.8883E+01      1.0000E+00
      2.5183E-03      1.0277E+00      1.0020E+00      1.0659E+00      2.4612E-03      8.8729E+01      9.2040E+01      1.0000E+00
      2.5169E-03      1.0150E+00      1.0005E+00      1.0322E+00      2.4904E-03      8.9497E+01      9.0998E+01      1.0000E+00
      2.5174E-03      1.0064E+00      1.0001E+00      1.0140E+00      2.5097E-03      8.9749E+01      9.0357E+01      1.0000E+00
      2.5163E-03      1.0048E+00      1.0000E+00      1.0082E+00      2.5114E-03      8.9710E+01      9.0327E+01      1.0000E+00
      2.5100E-03      1.0028E+00      1.0000E+00      1.0044E+00      2.5070E-03      8.9769E+01      9.0226E+01      1.0000E+00
      2.5054E-03      1.0014E+00      1.0000E+00      1.0022E+00      2.5035E-03      8.9863E+01      9.0121E+01      1.0000E+00
      2.5027E-03      1.0007E+00      1.0000E+00      1.0011E+00      2.5016E-03      8.9922E+01      9.0064E+01      1.0000E+00
      2.5012E-03      1.0003E+00      1.0000E+00      1.0005E+00      2.5006E-03      8.9963E+01      9.0029E+01      1.0000E+00
      2.5005E-03      1.0001E+00      1.0000E+00      1.0002E+00      2.5003E-03      8.9985E+01      9.0012E+01      1.0000E+00
      2.5002E-03      1.0000E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9993E+01      9.0005E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9998E+01      9.0001E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9998E+01      9.0001E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5001E-03      8.9996E+01      9.0003E+01      1.0000E+00
      2.5002E-03      1.0000E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9991E+01      9.0006E+01      1.0000E+00
      2.5005E-03      1.0001E+00      1.0000E+00      1.0001E+00      2.5002E-03      8.9980E+01      9.0015E+01      1.0000E+00
      2.5013E-03      1.0002E+00      1.0000E+00      1.0004E+00      2.5006E-03      8.9951E+01      9.0037E+01      1.0000E+00
      2.5029E-03      1.0004E+00      1.0000E+00      1.0008E+00      2.5014E-03      8.9889E+01      9.0088E+01      1.0000E+00
      2.5057E-03      1.0009E+00      1.0000E+00      1.0016E+00      2.5030E-03      8.9783E+01      9.0186E+01      1.0000E+00
      2.5105E-03      1.0020E+00      1.0000E+00      1.0031E+00      2.5058E-03      8.9587E+01      9.0375E+01      1.0000E+00
      2.5164E-03      1.0042E+00      1.0001E+00      1.0057E+00      2.5092E-03      8.9318E+01      9.0700E+01      1.0000E+00
      2.5171E-03      1.0070E+00      1.0002E+00      1.0131E+00      2.5040E-03      8.9165E+01      9.1089E+01      1.0000E+00
      2.5250E-03      1.0150E+00      1.0007E+00      1.0280E+00      2.5073E-03      8.8548E+01      9.1758E+01      1.0000E+00
      2.5479E-03      1.0255E+00      1.0022E+00      1.0548E+00      2.5306E-03      8.7703E+01      9.2420E+01      1.0000E+00
      2.8210E-03      1.1086E+00      1.0259E+00      1.1936E+00      2.5979E-03      7.8359E+01      9.8157E+01      1.0000E+00
      2.2326E-03      1.3423E+00      1.2823E+00      1.5617E+00      1.2702E-03      7.2035E+01      1.2866E+02      1.0000E+00
      1.5547E-03      1.2578E+00      1.3444E+00      1.6391E+00      8.7415E-04      7.0819E+01      1.2938E+02      1.0000E+00
      2.6359E-03      1.2402E+00      1.0732E+00      1.3296E+00      2.2615E-03      7.2877E+01      1.0706E+02      1.0000E+00
      3.0031E-03      1.1547E+00      1.0369E+00      1.2516E+00      2.6755E-03      7.7027E+01      9.9892E+01      1.0000E+00
      2.6273E-03      1.0404E+00      1.0034E+00      1.0721E+00      2.5665E-03      8.7445E+01      9.3425E+01      1.0000E+00
      2.5599E-03      1.0226E+00      1.0011E+00      1.0355E+00      2.5253E-03      8.8173E+01      9.2085E+01      1.0000E+00
      2.5212E-03      1.0075E+00      1.0001E+00      1.0127E+00      2.5093E-03      8.9390E+01      9.0753E+01      1.0000E+00
      2.5098E-03      1.0028E+00      1.0000E+00      1.0046E+00      2.5062E-03      8.9742E+01      9.0281E+01      1.0000E+00
      2.5052E-03      1.0013E+00      1.0000E+00      1.0021E+00      2.5036E-03      8.9867E+01      9.0121E+01      1.0000E+00
      2.5027E-03      1.0007E+00      1.0000E+00      1.0011E+00      2.5016E-03      8.9922E+01      9.0064E+01      1.0000E+00
      2.5013E-03      1.0003E+00      1.0000E+00      1.0005E+00      2.5007E-03      8.9961E+01      9.0030E+01      1.0000E+00
      2.5005E-03      1.0001E+00      1.0000E+00      1.0002E+00      2.5003E-03      8.9983E+01      9.0013E+01      1.0000E+00
      2.5002E-03      1.0000E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9993E+01      9.0005E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9997E+01      9.0002E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9997E+01      9.0002E+01      1.0000E+00
      2.5002E-03      1.0000E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9992E+01      9.0006E+01      1.0000E+00
      2.5006E-03      1.0001E+00      1.0000E+00      1.0002E+00      2.5002E-03      8.9979E+01      9.0015E+01      1.0000E+00
      2.5013E-03      1.0002E+00      1.0000E+00      1.0004E+00      2.5006E-03      8.9950E+01      9.0038E+01      1.0000E+00
      2.5028E-03      1.0004E+00      1.0000E+00      1.0008E+00      2.5014E-03      8.9893E+01      9.0088E+01      1.0000E+00
      2.5053E-03      1.0009E+00      1.0000E+00      1.0015E+00      2.5031E-03      8.9797E+01      9.0184E+01      1.0000E+00
      2.5107E-03      1.0023E+00      1.0000E+00      1.0034E+00      2.5067E-03      8.9592E+01      9.0384E+01      1.0000E+00
      2.5260E-03      1.0062E+00      1.0002E+00      1.0098E+00      2.5170E-03      8.9081E+01      9.0851E+01      1.0000E+00
      2.5747E-03      1.0182E+00      1.0012E+00      1.0301E+00      2.5434E-03      8.7518E+01      9.2104E+01      1.0000E+00
      2.6498E-03      1.0310E+00      1.0032E+00      1.0498E+00      2.6181E-03      8.6179E+01      9.3688E+01      1.0000E+00
      3.0118E-03      1.1292E+00      1.0422E+00      1.2116E+00      2.6541E-03      7.4193E+01      1.0080E+02      1.0000E+00
      2.5259E-03      1.1413E+00      1.0368E+00      1.3629E+00      2.0822E-03      8.1247E+01      1.0082E+02      1.0000E+00
      1.5338E-03      1.4471E+00      1.2901E+00      1.7587E+00      8.5826E-04      6.6490E+01      1.2856E+02      1.0000E+00
      1.9259E-03      1.3150E+00      1.3682E+00      1.5058E+00      1.0758E-03      6.9926E+01      1.3285E+02      1.0000E+00
      2.5583E-03      1.0999E+00      1.0154E+00      1.1572E+00      2.4299E-03      8.4457E+01      9.6321E+01      1.0000E+00
      2.5235E-03      1.0493E+00      1.0046E+00      1.1007E+00      2.4384E-03      8.8261E+01      9.2127E+01      1.0000E+00
      2.6252E-03      1.0285E+00      1.0016E+00      1.0533E+00      2.6069E-03      8.8285E+01      9.1514E+01      1.0000E+00
      2.5883E-03      1.0250E+00      1.0014E+00      1.0392E+00      2.5489E-03      8.7622E+01      9.2106E+01      1.0000E+00
      2.5340E-03      1.0094E+00      1.0002E+00      1.0140E+00      2.5197E-03      8.8984E+01      9.0965E+01      1.0000E+00
      2.5123E-03      1.0033E+00      1.0000E+00      1.0049E+00      2.5065E-03      8.9595E+01      9.0369E+01      1.0000E+00
      2.5040E-03      1.0010E+00      1.0000E+00      1.0015E+00      2.5021E-03      8.9869E+01      9.0113E+01      1.0000E+00
      2.5014E-03      1.0003E+00      1.0000E+00      1.0005E+00      2.5007E-03      8.9956E+01      9.0035E+01      1.0000E+00
      2.5005E-03      1.0001E+00      1.0000E+00      1.0002E+00      2.5003E-03      8.9983E+01      9.0013E+01      1.0000E+00
      2.5002E-03      1.0000E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9993E+01      9.0005E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9997E+01      9.0002E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
